地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,産業分類階層,大分類,中分類,産業分類名称,総数（経営組織）／事業所数／総数（従業者規模）（事業所）,総数（経営組織）／事業所数／従業者規模1～4人（事業所）,総数（経営組織）／事業所数／従業者規模5～9人（事業所）,総数（経営組織）／事業所数／従業者規模10～19人（事業所）,総数（経営組織）／事業所数／従業者規模20～29人（事業所）,総数（経営組織）／事業所数／従業者規模30～49人（事業所）,総数（経営組織）／事業所数／従業者規模50～99人（事業所）,総数（経営組織）／事業所数／従業者規模100～199人（事業所）,総数（経営組織）／事業所数／従業者規模200～299人（事業所）,総数（経営組織）／事業所数／従業者規模300人以上（事業所）,総数（経営組織）／事業所数／出向・派遣従業者のみ（事業所）,総数（経営組織）／従業者数（人）,総数（経営組織）／従業者数／男（人）,総数（経営組織）／従業者数／女（人）,民営／事業所数／総数（従業者規模）（事業所）,民営／事業所数／従業者規模1～4人（事業所）,民営／事業所数／従業者規模5～9人（事業所）,民営／事業所数／従業者規模10～19人（事業所）,民営／事業所数／従業者規模20～29人（事業所）,民営／事業所数／従業者規模30～49人（事業所）,民営／事業所数／従業者規模50～99人（事業所）,民営／事業所数／従業者規模100～199人（事業所）,民営／事業所数／従業者規模200～299人（事業所）,民営／事業所数／従業者規模300人以上（事業所）,民営／事業所数／出向・派遣従業者のみ（事業所）,民営／従業者数（人）,民営／従業者数／男（人）,民営／従業者数／女（人）,国、地方公共団体／事業所数／総数（従業者規模）（事業所）,国、地方公共団体／事業所数／従業者規模1～4人（事業所）,国、地方公共団体／事業所数／従業者規模5～9人（事業所）,国、地方公共団体／事業所数／従業者規模10～19人（事業所）,国、地方公共団体／事業所数／従業者規模20～29人（事業所）,国、地方公共団体／事業所数／従業者規模30～49人（事業所）,国、地方公共団体／事業所数／従業者規模50～99人（事業所）,国、地方公共団体／事業所数／従業者規模100～199人（事業所）,国、地方公共団体／事業所数／従業者規模200～299人（事業所）,国、地方公共団体／事業所数／従業者規模300人以上（事業所）,国、地方公共団体／事業所数／出向・派遣従業者のみ（事業所）,国、地方公共団体／従業者数（人）,国、地方公共団体／従業者数／男（人）,国、地方公共団体／従業者数／女（人）
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,I,56,各種商品小売業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,I,57,織物・衣服・身の回り品小売業,2,2,-,-,-,-,-,-,-,-,-,6,-,6,2,2,-,-,-,-,-,-,-,-,-,6,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,I,58,飲食料品小売業,16,13,2,1,-,-,-,-,-,-,-,50,20,30,16,13,2,1,-,-,-,-,-,-,-,50,20,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,I,59,機械器具小売業,2,2,-,-,-,-,-,-,-,-,-,3,2,1,2,2,-,-,-,-,-,-,-,-,-,3,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,I,60,その他の小売業,10,7,2,-,-,1,-,-,-,-,-,59,33,26,10,7,2,-,-,1,-,-,-,-,-,59,33,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,I,61,無店舗小売業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,2,J,00,金融業，保険業,1,-,-,1,-,-,-,-,-,-,-,12,8,4,1,-,-,1,-,-,-,-,-,-,-,12,8,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,J,62,銀行業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,J,63,協同組織金融業,1,-,-,1,-,-,-,-,-,-,-,12,8,4,1,-,-,1,-,-,-,-,-,-,-,12,8,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,J,64,貸金業，クレジットカード業等非預金信用機関,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,J,65,金融商品取引業，商品先物取引業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,J,66,補助的金融業等,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,J,67,保険業（保険媒介代理業，保険サービス業を含む）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,2,K,00,不動産業，物品賃貸業,1,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,K,68,不動産取引業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,K,69,不動産賃貸業・管理業,1,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,K,70,物品賃貸業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,2,L,00,学術研究，専門・技術サービス業,2,1,-,-,1,-,-,-,-,-,-,23,19,4,1,1,-,-,-,-,-,-,-,-,-,2,1,1,1,-,-,-,1,-,-,-,-,-,-,21,18,3
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,L,71,学術・開発研究機関,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,L,72,専門サービス業（他に分類されないもの）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,L,73,広告業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,L,74,技術サービス業（他に分類されないもの）,2,1,-,-,1,-,-,-,-,-,-,23,19,4,1,1,-,-,-,-,-,-,-,-,-,2,1,1,1,-,-,-,1,-,-,-,-,-,-,21,18,3
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,2,M,00,宿泊業，飲食サービス業,25,14,9,2,-,-,-,-,-,-,-,102,42,60,24,14,9,1,-,-,-,-,-,-,-,91,38,53,1,-,-,1,-,-,-,-,-,-,-,11,4,7
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,M,75,宿泊業,8,2,5,1,-,-,-,-,-,-,-,45,23,22,8,2,5,1,-,-,-,-,-,-,-,45,23,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,M,76,飲食店,13,11,2,-,-,-,-,-,-,-,-,31,11,20,13,11,2,-,-,-,-,-,-,-,-,31,11,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,M,77,持ち帰り・配達飲食サービス業,4,1,2,1,-,-,-,-,-,-,-,26,8,18,3,1,2,-,-,-,-,-,-,-,-,15,4,11,1,-,-,1,-,-,-,-,-,-,-,11,4,7
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,2,N,00,生活関連サービス業，娯楽業,10,6,2,-,1,-,1,-,-,-,-,109,57,52,8,5,1,-,1,-,1,-,-,-,-,102,51,51,2,1,1,-,-,-,-,-,-,-,-,7,6,1
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,N,78,洗濯・理容・美容・浴場業,5,4,-,-,1,-,-,-,-,-,-,36,14,22,5,4,-,-,1,-,-,-,-,-,-,36,14,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,N,79,その他の生活関連サービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,N,80,娯楽業,5,2,2,-,-,-,1,-,-,-,-,73,43,30,3,1,1,-,-,-,1,-,-,-,-,66,37,29,2,1,1,-,-,-,-,-,-,-,-,7,6,1
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,2,O,00,教育，学習支援業,3,1,-,2,-,-,-,-,-,-,-,38,22,16,1,1,-,-,-,-,-,-,-,-,-,3,1,2,2,-,-,2,-,-,-,-,-,-,-,35,21,14
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,O,81,学校教育,3,1,-,2,-,-,-,-,-,-,-,38,22,16,1,1,-,-,-,-,-,-,-,-,-,3,1,2,2,-,-,2,-,-,-,-,-,-,-,35,21,14
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,O,82,その他の教育，学習支援業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,2,P,00,医療，福祉,8,1,1,2,1,2,1,-,-,-,-,197,70,127,6,1,1,2,-,1,1,-,-,-,-,129,44,85,2,-,-,-,1,1,-,-,-,-,-,68,26,42
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,P,83,医療業,3,1,1,-,-,1,-,-,-,-,-,51,20,31,2,1,1,-,-,-,-,-,-,-,-,10,3,7,1,-,-,-,-,1,-,-,-,-,-,41,17,24
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,P,84,保健衛生,1,-,-,-,1,-,-,-,-,-,-,27,9,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,27,9,18
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,P,85,社会保険・社会福祉・介護事業,4,-,-,2,-,1,1,-,-,-,-,119,41,78,4,-,-,2,-,1,1,-,-,-,-,119,41,78,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,2,Q,00,複合サービス事業,1,-,1,-,-,-,-,-,-,-,-,6,4,2,1,-,1,-,-,-,-,-,-,-,-,6,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,Q,86,郵便局,1,-,1,-,-,-,-,-,-,-,-,6,4,2,1,-,1,-,-,-,-,-,-,-,-,6,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,Q,87,協同組合（他に分類されないもの）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,2,R,00,サービス業（他に分類されないもの）,5,3,1,-,-,-,-,-,-,-,1,14,10,4,5,3,1,-,-,-,-,-,-,-,1,14,10,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,R,88,廃棄物処理業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,R,89,自動車整備業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,R,90,機械等修理業（別掲を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,R,91,職業紹介・労働者派遣業,1,-,1,-,-,-,-,-,-,-,-,5,3,2,1,-,1,-,-,-,-,-,-,-,-,5,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,R,92,その他の事業サービス業,1,1,-,-,-,-,-,-,-,-,-,4,4,-,1,1,-,-,-,-,-,-,-,-,-,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,R,93,政治・経済・文化団体,1,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,R,94,宗教,2,2,-,-,-,-,-,-,-,-,-,5,3,2,2,2,-,-,-,-,-,-,-,-,-,5,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,R,95,その他のサービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,2,S,00,公務（他に分類されるものを除く）,6,2,1,1,-,1,1,-,-,-,-,145,123,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,2,1,1,-,1,1,-,-,-,-,145,123,22
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,S,97,国家公務,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,S,98,地方公務,6,2,1,1,-,1,1,-,-,-,-,145,123,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,2,1,1,-,1,1,-,-,-,-,145,123,22
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,0,A-S,00,全産業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,9,A-R,00,全産業（Ｓ公務を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,1,A-B,00,農林漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,2,A,00,農業，林業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,A,01,農業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,A,02,林業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,2,B,00,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,B,03,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,B,04,水産養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,1,C-S,00,非農林漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,9,C-R,00,非農林漁業（Ｓ公務を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,2,C,00,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,C,05,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,2,D,00,建設業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,D,06,総合工事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,D,07,職別工事業（設備工事業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,D,08,設備工事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,2,E,00,製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,09,食料品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,10,飲料・たばこ・飼料製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,11,繊維工業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,12,木材・木製品製造業（家具を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,13,家具・装備品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,14,パルプ・紙・紙加工品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,15,印刷・同関連業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,16,化学工業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,17,石油製品・石炭製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,18,プラスチック製品製造業（別掲を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,19,ゴム製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,20,なめし革・同製品・毛皮製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,21,窯業・土石製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,22,鉄鋼業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,23,非鉄金属製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,24,金属製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,25,はん用機械器具製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,26,生産用機械器具製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,27,業務用機械器具製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,28,電子部品・デバイス・電子回路製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,29,電気機械器具製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,30,情報通信機械器具製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330899999,奥多摩町,奥多摩町その他,,奥多摩町その他,3,E,31,輸送用機械器具製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
